post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Hanes Originals Mens French Terry Sweatshirt - 2XL, White",hanes-originals-mens-french-terry-sweatshirt-white-2xl,1107143,1107176,"Size: 2XL, Color: White",,publish,,0,"2024-01-16 23:12:42",1,closed,#439232,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_White_sw.jpg ! alt :  ! title : Hanes_4F29_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,4F29-2XL-White._ADD,0,,4F29,,0,00194959720277,,,,,White,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Concrete Heather",hanes-originals-mens-french-terry-sweatshirt-concrete-heather-2xl,1107143,1107177,"Size: 2XL, Color: Concrete Heather",,publish,,0,"2024-01-16 23:12:42",1,closed,#439310,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Concrete_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Concrete_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Concrete Heather._ADD",0,,4F29,,0,00194959720123,,,,,"Concrete Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - S, Blue Jay Heather",hanes-originals-mens-french-terry-sweatshirt-blue-jay-heather-s,1107143,1107178,"Size: S, Color: Blue Jay Heather",,publish,,0,"2024-01-16 23:12:43",1,closed,#439331,5085,,,no,no,0,10.7900,,0.708,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Blue_Jay_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Blue_Jay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-S-Blue Jay Heather._ADD",0,,4F29,,0,00196062117098,,,,,"Blue Jay Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - L, Charcoal Heather",hanes-originals-mens-french-terry-sweatshirt-charcoal-heather-l,1107143,1107179,"Size: L, Color: Charcoal Heather",,publish,,0,"2024-01-16 23:12:43",1,closed,#439332,5085,,,no,no,0,10.7900,,0.873,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/coming-soon-img-829.jpg ! alt :  ! title : coming-soon-img.jpg ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-L-Charcoal Heather._ADD",0,,4F29,,0,00196062117265,,,,,"Charcoal Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - S, Camouflage Green Heather",hanes-originals-mens-french-terry-sweatshirt-camouflage-green-heather-s,1107143,1107180,"Size: S, Color: Camouflage Green Heather",,publish,,0,"2024-01-16 23:12:45",1,closed,#439353,5085,,,no,no,0,10.7900,,0.708,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Camouflage_Green_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Camouflage_Green_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-S-Camouflage Green Heather._ADD",0,,4F29,,0,00194959720031,,,,,"Camouflage Green Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - XL, Charcoal Heather",hanes-originals-mens-french-terry-sweatshirt-charcoal-heather-xl,1107143,1107181,"Size: XL, Color: Charcoal Heather",,publish,,0,"2024-01-16 23:12:46",1,closed,#439379,5085,,,no,no,0,10.7900,,0.946,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/coming-soon-img-829.jpg ! alt :  ! title : coming-soon-img.jpg ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-XL-Charcoal Heather._ADD",0,,4F29,,0,00196062117272,,,,,"Charcoal Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - L, Sandalwood Red Heather",hanes-originals-mens-french-terry-sweatshirt-sandalwood-red-heather-l,1107143,1107182,"Size: L, Color: Sandalwood Red Heather",,publish,,0,"2024-01-16 23:12:46",1,closed,#439380,5085,,,no,no,0,10.7900,,0.873,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Sandalwood_Red_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Sandalwood_Red_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-L-Sandalwood Red Heather._ADD",0,,4F29,,0,00196062117319,,,,,"Sandalwood Red Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Navy Heather",hanes-originals-mens-french-terry-sweatshirt-navy-heather-2xl,1107143,1107183,"Size: 2XL, Color: Navy Heather",,publish,,0,"2024-01-16 23:12:46",1,closed,#439411,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Navy_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Navy Heather._ADD",0,,4F29,,0,00194959720222,,,,,"Navy Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Charcoal Heather",hanes-originals-mens-french-terry-sweatshirt-charcoal-heather-2xl,1107143,1107184,"Size: 2XL, Color: Charcoal Heather",,publish,,0,"2024-01-16 23:12:46",1,closed,#439429,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/coming-soon-img-829.jpg ! alt :  ! title : coming-soon-img.jpg ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Charcoal Heather._ADD",0,,4F29,,0,00196062117289,,,,,"Charcoal Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Sandalwood Red Heather",hanes-originals-mens-french-terry-sweatshirt-sandalwood-red-heather-2xl,1107143,1107185,"Size: 2XL, Color: Sandalwood Red Heather",,publish,,0,"2024-01-16 23:12:47",1,closed,#439430,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Sandalwood_Red_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Sandalwood_Red_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Sandalwood Red Heather._ADD",0,,4F29,,0,00196062117333,,,,,"Sandalwood Red Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - M, Black Heather",hanes-originals-mens-french-terry-sweatshirt-black-heather-m,1107143,1107186,"Size: M, Color: Black Heather",,publish,,0,"2024-01-16 23:12:47",1,closed,#439975,5085,,,no,no,0,10.7900,,0.795,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Black_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Black_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-M-Black Heather._ADD",0,,4F29,,0,00194959719943,,,,,"Black Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - L, Black Heather",hanes-originals-mens-french-terry-sweatshirt-black-heather-l,1107143,1107187,"Size: L, Color: Black Heather",,publish,,0,"2024-01-16 23:12:47",1,closed,#439976,5085,,,no,no,0,10.7900,,0.873,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Black_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Black_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-L-Black Heather._ADD",0,,4F29,,0,00194959719950,,,,,"Black Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - L, Concrete Heather",hanes-originals-mens-french-terry-sweatshirt-concrete-heather-l,1107143,1107188,"Size: L, Color: Concrete Heather",,publish,,0,"2024-01-16 23:12:47",1,closed,#439977,5085,,,no,no,0,10.7900,,0.873,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Concrete_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Concrete_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-L-Concrete Heather._ADD",0,,4F29,,0,00194959720109,,,,,"Concrete Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - M, Charcoal Heather",hanes-originals-mens-french-terry-sweatshirt-charcoal-heather-m,1107143,1107189,"Size: M, Color: Charcoal Heather",,publish,,0,"2024-01-16 23:12:48",1,closed,#440002,5085,,,no,no,0,10.7900,,0.795,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/coming-soon-img-829.jpg ! alt :  ! title : coming-soon-img.jpg ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-M-Charcoal Heather._ADD",0,,4F29,,0,00196062117258,,,,,"Charcoal Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Camouflage Green Heather",hanes-originals-mens-french-terry-sweatshirt-camouflage-green-heather-2xl,1107143,1107190,"Size: 2XL, Color: Camouflage Green Heather",,publish,,0,"2024-01-16 23:12:48",1,closed,#440335,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Camouflage_Green_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Camouflage_Green_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Camouflage Green Heather._ADD",0,,4F29,,0,00194959720079,,,,,"Camouflage Green Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - XL, Navy Heather",hanes-originals-mens-french-terry-sweatshirt-navy-heather-xl,1107143,1107191,"Size: XL, Color: Navy Heather",,publish,,0,"2024-01-16 23:12:48",1,closed,#440336,5085,,,no,no,0,10.7900,,0.946,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Navy_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-XL-Navy Heather._ADD",0,,4F29,,0,00194959720215,,,,,"Navy Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - M, Blue Jay Heather",hanes-originals-mens-french-terry-sweatshirt-blue-jay-heather-m,1107143,1107192,"Size: M, Color: Blue Jay Heather",,publish,,0,"2024-01-16 23:12:48",1,closed,#440368,5085,,,no,no,0,10.7900,,0.795,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Blue_Jay_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Blue_Jay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-M-Blue Jay Heather._ADD",0,,4F29,,0,00196062117203,,,,,"Blue Jay Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - L, Blue Jay Heather",hanes-originals-mens-french-terry-sweatshirt-blue-jay-heather-l,1107143,1107193,"Size: L, Color: Blue Jay Heather",,publish,,0,"2024-01-16 23:12:49",1,closed,#440369,5085,,,no,no,0,10.7900,,0.873,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Blue_Jay_Heather_sw.jpg ! alt :  ! title : Hanes_4F29_Blue_Jay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-L-Blue Jay Heather._ADD",0,,4F29,,0,00196062117210,,,,,"Blue Jay Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - M, Cactus Heather",hanes-originals-mens-french-terry-sweatshirt-cactus-heather-m,1107143,1107194,"Size: M, Color: Cactus Heather",,publish,,0,"2024-01-16 23:12:49",1,closed,#440429,5085,,,no,no,0,10.7900,,0.795,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Cactus_Heather_sw.png ! alt :  ! title : Hanes_4F29_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-M-Cactus Heather._ADD",0,,4F29,,0,00196062617383,,,,,"Cactus Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - S, Cactus Heather",hanes-originals-mens-french-terry-sweatshirt-cactus-heather-s,1107143,1107195,"Size: S, Color: Cactus Heather",,publish,,0,"2024-01-16 23:12:49",1,closed,#440986,5085,,,no,no,0,10.7900,,0.708,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Cactus_Heather_sw.png ! alt :  ! title : Hanes_4F29_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-S-Cactus Heather._ADD",0,,4F29,,0,00196062617376,,,,,"Cactus Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - S, Acron Brown Heather",hanes-originals-mens-french-terry-sweatshirt-acron-brown-heather-s,1107143,1107196,"Size: S, Color: Acron Brown Heather",,publish,,0,"2024-01-16 23:12:49",1,closed,#441024,5085,,,no,no,0,10.7900,,0.708,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Acron_Brown_Heather_sw.png ! alt :  ! title : Hanes_4F29_Acron_Brown_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-S-Acron Brown Heather._ADD",0,,4F29,,0,00196739007684,,,,,"Acron Brown Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - L, Cactus Heather",hanes-originals-mens-french-terry-sweatshirt-cactus-heather-l,1107143,1107197,"Size: L, Color: Cactus Heather",,publish,,0,"2024-01-16 23:12:50",1,closed,#441642,5085,,,no,no,0,10.7900,,0.873,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Cactus_Heather_sw.png ! alt :  ! title : Hanes_4F29_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-L-Cactus Heather._ADD",0,,4F29,,0,00196062617390,,,,,"Cactus Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Cactus Heather",hanes-originals-mens-french-terry-sweatshirt-cactus-heather-2xl,1107143,1107198,"Size: 2XL, Color: Cactus Heather",,publish,,0,"2024-01-16 23:12:50",1,closed,#441643,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Cactus_Heather_sw.png ! alt :  ! title : Hanes_4F29_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Cactus Heather._ADD",0,,4F29,,0,00196062617413,,,,,"Cactus Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - XL, Cactus Heather",hanes-originals-mens-french-terry-sweatshirt-cactus-heather-xl,1107143,1107199,"Size: XL, Color: Cactus Heather",,publish,,0,"2024-01-16 23:12:50",1,closed,#442010,5085,,,no,no,0,10.7900,,0.946,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Cactus_Heather_sw.png ! alt :  ! title : Hanes_4F29_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-XL-Cactus Heather._ADD",0,,4F29,,0,00196062617406,,,,,"Cactus Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - XL, Acron Brown Heather",hanes-originals-mens-french-terry-sweatshirt-acron-brown-heather-xl,1107143,1107200,"Size: XL, Color: Acron Brown Heather",,publish,,0,"2024-01-16 23:12:50",1,closed,#442641,5085,,,no,no,0,10.7900,,0.946,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Acron_Brown_Heather_sw.png ! alt :  ! title : Hanes_4F29_Acron_Brown_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-XL-Acron Brown Heather._ADD",0,,4F29,,0,00196739007714,,,,,"Acron Brown Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - M, Acron Brown Heather",hanes-originals-mens-french-terry-sweatshirt-acron-brown-heather-m,1107143,1107201,"Size: M, Color: Acron Brown Heather",,publish,,0,"2024-01-16 23:12:51",1,closed,#442892,5085,,,no,no,0,10.7900,,0.795,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Acron_Brown_Heather_sw.png ! alt :  ! title : Hanes_4F29_Acron_Brown_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-M-Acron Brown Heather._ADD",0,,4F29,,0,00196739007691,,,,,"Acron Brown Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - 2XL, Acron Brown Heather",hanes-originals-mens-french-terry-sweatshirt-acron-brown-heather-2xl,1107143,1107202,"Size: 2XL, Color: Acron Brown Heather",,publish,,0,"2024-01-16 23:12:51",1,closed,#442893,5085,,,no,no,0,10.7900,,1.016,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Acron_Brown_Heather_sw.png ! alt :  ! title : Hanes_4F29_Acron_Brown_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-2XL-Acron Brown Heather._ADD",0,,4F29,,0,00196739007721,,,,,"Acron Brown Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens French Terry Sweatshirt - M, Mulled Berry Heather",hanes-originals-mens-french-terry-sweatshirt-mulled-berry-heather-m,1107143,1107203,"Size: M, Color: Mulled Berry Heather",,publish,,0,"2024-01-16 23:12:51",1,closed,#443264,5085,,,no,no,0,10.7900,,0.795,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_4F29_Mulled_Berry_Heather_sw.png ! alt :  ! title : Hanes_4F29_Mulled_Berry_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-french-terry-sweatshirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"4F29-M-Mulled Berry Heather._ADD",0,,4F29,,0,00196739321476,,,,,"Mulled Berry Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
